-7.963417692812462256e+00,-7.979174237845289674e+00
-7.965729753570256477e+00,-7.685658976663817477e+00
-7.258037728433965441e+00,-8.606334974006028204e+00
-9.413280244657798335e+00,-8.696206624080669911e+00
-9.224917832513032323e+00,-6.687474177605801984e+00
-8.062287529240972361e+00,-6.143759971429177291e+00
-8.512831120334423574e+00,-7.572010121580333930e+00
-7.185752667404726068e+00,-6.496467102107976288e+00
-8.408024075521211671e+00,-7.138363974952365965e+00
-8.912303701335291706e+00,-8.145119754605124385e+00
