-7.207590966993342008e+00,-6.218437035217096565e+00
-6.024677127151136347e+00,3.945451364771605185e+00
-2.106175913083390583e+00,3.584487674801071222e+00
-4.259478006657087867e+00,4.517782604692561321e+00
-6.539235733475681656e+00,4.128429253016943079e+00
-5.028364063606463930e+00,3.638006966374543794e+00
-8.660593015290901420e+00,7.935270591837205956e+00
-8.284253456275758154e+00,9.565498703729373275e+00
-6.453788952827433256e+00,8.700723472482827958e+00
-6.645481628393149265e+00,7.276086058051202343e+00
-7.529262231549807005e+00,7.473377308936235863e+00
-7.335741663367705279e+00,6.096458889507067269e+00
-8.328199944370162200e+00,7.095877905511806638e+00
-6.734063666361946865e+00,7.951805984473325317e+00
-7.783069713407451573e+00,6.341876679026747787e+00
-7.804753684518108692e+00,8.227085119937640911e+00
-5.961712407217934384e+00,9.645834478203608953e+00
-6.344417111416758459e+00,7.347735792160399626e+00
-6.361086509599106265e+00,8.062396410938518443e+00
-5.672329669983939837e+00,8.466201588395557920e+00
-7.470594621714137240e+00,6.938291339359829557e+00
-6.545265840187050266e+00,7.813729474534583552e+00
-7.934373459230838144e+00,7.517629361094512852e+00
-7.046167106516181278e+00,7.636746537968364557e+00
-7.682200276114758530e+00,6.417786302602347170e+00
-7.364205649010194144e+00,7.534314243962519697e+00
-6.666780164388320884e+00,8.197197607743628822e+00
-4.570657814040355760e+00,8.842979156519289674e+00
-8.908424334099581898e+00,1.051445544051617809e+01
-5.878644777099904850e+00,8.721248891408949433e+00
-6.391672228451890092e+00,7.756678808033692363e+00
-6.626232256126982634e+00,1.056572410650474048e+01
-6.620316287030008517e+00,6.368382400502787810e+00
-7.517145481985680888e+00,6.324389420946913809e+00
-8.756156120080163419e+00,6.660850296378368895e+00
-8.448026396116956604e+00,6.763942969646934422e+00
-6.134832373215148849e+00,6.437214273824823252e+00
-7.705880334102993778e+00,7.710551301066690399e+00
-8.655696075509515808e+00,7.978458366088022835e+00
-7.949940178314190753e+00,1.012663917490224108e+01
-6.921895964014126434e+00,8.830593373460470019e+00
-8.289214373925563706e+00,6.692334882072636049e+00
-8.651108553793003253e+00,6.242219460112298890e+00
-7.158837903911322798e+00,8.188686840109108189e+00
-8.209720445519581133e+00,1.006404227219609560e+01
-8.159453627865651981e+00,9.151216169009801504e+00
-7.175130087699309378e+00,6.843154087053413548e+00
-9.470449284127177236e+00,9.395421323831577354e+00
-8.505821909753411347e+00,7.339644216646335373e+00
-7.798826012396586016e+00,9.232942836762846994e+00
-2.570333353228791751e+00,4.055611181036140600e-01
-1.739295730668090956e+00,-1.529877628146043556e-01
-1.440215936696507493e+00,5.088538532923482904e+00
-1.282551711852075726e+00,2.123555833223237155e+00
-6.021069976730688555e-01,9.508637277616616146e-01
-1.921191135486818968e+00,6.102703724549804143e+00
-3.583304878745002142e+00,2.519501008678124876e+00
-4.242516584635984245e+00,2.466224878045995439e+00
-4.990208348465989374e+00,2.777318665074997028e+00
-1.583888081104319223e+00,1.696873190367669260e+00
-2.577818539274637111e+00,1.734397482263450918e+00
-2.108043923152251864e+00,2.454145421697602192e+00
-4.075684666217727070e+00,1.739205320412729128e+00
-2.319090345234681383e+00,2.649002318768655329e+00
