-8.063369263121941799e+00,-6.881942776432742548e+00
-8.715397344401308644e+00,-8.427390257445086519e+00
-5.741221477294135234e+00,-4.722409719991789601e+00
-7.850032499751931958e+00,-6.684482701278389172e+00
-7.962098736499579665e+00,-6.398565663534268921e+00
-8.935447948896804604e+00,-8.729265169601147178e+00
-7.066036769942838802e+00,-8.028053384036381246e+00
-5.654356120240836781e+00,-9.223034581415326727e+00
-7.395543518114194192e+00,-7.261128365311836141e+00
-7.389887068157396932e+00,-7.416237498011977181e+00
-7.763606265405014639e+00,-7.363779185698501983e+00
-7.970529783758589559e+00,-7.071581416841943302e+00
-7.911257419832123716e+00,-6.603247673852085775e+00
-7.015138971822554304e+00,-7.359207140029461414e+00
-7.589335098919400835e+00,-7.742631182920672650e+00
-9.802525458358850585e+00,-7.761217443872664212e+00
-7.380418361894830248e+00,-6.751056219537414194e+00
-8.104170784939439542e+00,-6.745985388882863809e+00
-5.931428694861086370e+00,-7.207575346209705636e+00
-7.143618392120176352e+00,-7.756136582054216966e+00
-7.221295563406795459e+00,-7.691926235956112912e+00
-5.261070586626292567e+00,-7.522215763190867932e+00
-6.931400494905854970e+00,-7.846390366704166119e+00
-6.109685305191114857e+00,-7.630512178148229019e+00
-5.223848420815263793e+00,-7.484889119061846507e+00
-8.404483397228986519e+00,-8.427611740626559822e+00
-7.090617630220027223e+00,-6.348875008697751454e+00
-7.167971040803976734e+00,-4.916181050986132561e+00
-7.817588199885546985e+00,-4.872236480138793624e+00
-6.921033101708177426e+00,-8.130906026016912591e+00
-8.560628923441360172e+00,-9.555761434909053165e+00
-8.219250027544527271e+00,-3.606598389013150552e+00
-6.084843379123408447e+00,-1.922788921915944194e+00
-5.027102490141615476e+00,-3.448569346534374525e+00
-5.857642130961181692e+00,-3.113458811717422225e+00
-6.676738248001872655e+00,-2.650944304119577932e+00
-6.638949293044845490e+00,-3.012257283936904173e+00
-9.156121749857868863e+00,-2.412018439373915246e+00
-7.039121461272831226e+00,-2.902941639148153730e+00
-6.353829215398514307e+00,-1.148121964542691220e+00
-7.628436431945469387e+00,-2.483284849704464392e+00
-8.190981888773615438e+00,-1.190191777693045960e+00
-7.830062036581972862e+00,-1.004697769002845131e+00
-5.859750879066570661e+00,-2.945729039194949550e+00
-7.126499814547756273e+00,-3.972754678916530224e-01
-7.653501109776919442e+00,-1.633993523148117966e+00
-6.388586942962030335e+00,-3.127267624622847464e+00
-8.280771082946191797e+00,-4.367955008228684655e+00
-8.210872709086643795e+00,-4.036515222995539887e+00
-7.380801233484929114e+00,-2.936334654656627130e+00
-6.847967769144077899e+00,-4.552202071187950949e+00
-7.442298064006341640e+00,-2.082901953565994724e+00
-1.046597340015274646e+01,-1.878809175437052392e+00
-8.456274306564571575e+00,-3.370892575784158574e+00
-8.224782224058984070e+00,-4.187993316217866635e+00
-7.194694988038544459e+00,-1.235629844070592620e+00
