9.548710540578966288e-01,9.548710540578966288e-01,9.548710540578966288e-01
9.522390042997211923e-01,9.548710540578966288e-01,9.548710540578966288e-01
9.548710540578966288e-01,9.548710540578966288e-01,9.548710540578966288e-01
9.574250100594364765e-01,9.548710540578966288e-01,9.548710540578966288e-01
9.548710540578966288e-01,9.548710540578966288e-01,9.522390042997211923e-01
9.548710540578966288e-01,9.548710540578966288e-01,9.548710540578966288e-01
9.548710540578966288e-01,9.548710540578966288e-01,9.548710540578966288e-01
9.548710540578966288e-01,9.548710540578966288e-01,9.548710540578966288e-01
9.522390042997211923e-01,9.548710540578966288e-01,9.522390042997211923e-01
9.548710540578966288e-01,9.522390042997211923e-01,9.548710540578966288e-01
9.548710540578966288e-01,9.548710540578966288e-01,9.522390042997211923e-01
9.548710540578966288e-01,9.548710540578966288e-01,9.548710540578966288e-01
9.574250100594364765e-01,9.574250100594364765e-01,9.548710540578966288e-01
9.522390042997211923e-01,9.522390042997211923e-01,9.548710540578966288e-01
9.548710540578966288e-01,9.548710540578966288e-01,9.574250100594364765e-01
9.522390042997211923e-01,9.548710540578966288e-01,9.548710540578966288e-01
9.548710540578966288e-01,9.548710540578966288e-01,9.548710540578966288e-01
9.548710540578966288e-01,9.548710540578966288e-01,9.548710540578966288e-01
9.548710540578966288e-01,9.548710540578966288e-01,9.548710540578966288e-01
9.548710540578966288e-01,9.548710540578966288e-01,9.548710540578966288e-01
9.548710540578966288e-01,9.522390042997211923e-01,9.548710540578966288e-01
9.548710540578966288e-01,9.548710540578966288e-01,9.548710540578966288e-01
9.548710540578966288e-01,9.548710540578966288e-01,9.548710540578966288e-01
9.548710540578966288e-01,9.548710540578966288e-01,9.548710540578966288e-01
9.548710540578966288e-01,9.548710540578966288e-01,9.548710540578966288e-01
9.548710540578966288e-01,9.548710540578966288e-01,9.548710540578966288e-01
9.574310984217723197e-01,9.522390042997211923e-01,9.548710540578966288e-01
9.548710540578966288e-01,9.548710540578966288e-01,9.548710540578966288e-01
