8.480200180283117284e-01,7.768555278643271000e-01,8.513855436106352315e-01
8.746439342988802101e-01,9.328537494494011373e-01,8.439641409763225521e-01
8.155667708059235466e-01,9.485453292712542339e-01,9.503400506046959517e-01
9.215833290662200916e-01,9.465450852607111276e-01,9.171569132323676987e-01
9.148249008265026960e-01,8.548368964102922574e-01,8.632562946575805807e-01
8.367060731796388540e-01,8.648290556530802142e-01,8.751977270244869489e-01
9.268187557676551558e-01,8.248817853110216314e-01,8.565201845708905193e-01
9.224882860140815044e-01,9.347030063903346564e-01,9.377503408047133115e-01
9.023116887358310079e-01,8.695361471507109252e-01,7.622613526839093767e-01
9.175534899723496451e-01,8.593233980300424291e-01,8.612232970349056327e-01
9.081390861826619254e-01,8.630283865111968433e-01,8.643271595946754315e-01
8.775832266856710140e-01,9.227492525005955848e-01,8.646925584011442290e-01
8.667132553544086848e-01,8.512091484543665709e-01,8.807716287245829223e-01
8.347078205070791457e-01,9.337199048653278544e-01,9.412164435231545889e-01
8.825644448548171095e-01,8.771077555523760783e-01,9.462817210720995131e-01
8.380536918438872274e-01,8.375751930001658074e-01,7.677061035961812996e-01
8.801505958687166897e-01,9.305105450966689729e-01,8.675636905165029500e-01
8.500704921186178487e-01,9.147870729114033761e-01,9.561871979810852018e-01
9.225626863150000467e-01,8.323820675360442678e-01,8.651501834605417329e-01
8.623674156761259590e-01,8.935698024629412650e-01,7.816209232897050052e-01
9.266800517840860785e-01,8.228773785982552713e-01,8.700271799321075417e-01
9.086348164992543719e-01,9.441783929660901853e-01,9.450305478492855293e-01
8.939613329588851354e-01,8.299388241809488864e-01,8.568104817907904458e-01
8.653925676361740038e-01,8.544133258239193784e-01,9.518715551671488306e-01
7.671771477190173494e-01,8.680745300871416381e-01,8.671921151935703120e-01
9.150239851815697989e-01,7.943205019869431505e-01,8.588352499405864648e-01
9.060475933826777073e-01,7.724524219267798752e-01,9.490916627130381311e-01
9.213215945241159943e-01,9.299037410129190606e-01,8.583003010951979483e-01
8.914167466233203774e-01,8.595535025117325700e-01,8.431402424286693620e-01
8.894672133454829543e-01,8.757244016639134099e-01,9.300531904842814779e-01
9.246355929849195965e-01,9.503294283130572229e-01,8.453203835287368406e-01
9.220162642245268714e-01,9.255045994331700943e-01,9.472696401188810400e-01
8.802523761552832893e-01,8.439640038639008024e-01,8.666879646310947649e-01
9.090026464908863568e-01,8.628956588837481956e-01,9.145536045505580081e-01
9.178434007548617046e-01,9.412399241883686596e-01,7.678126143711869744e-01
9.204032151526091443e-01,9.247390395558530152e-01,8.620323429300649209e-01
7.978351179740335031e-01,8.648370965519225351e-01,8.303663880388615359e-01
8.588879367162265410e-01,8.510293347434512157e-01,8.284990551537496639e-01
9.044393645762255352e-01,9.487649179576830294e-01,8.653594304524326875e-01
8.917090871531775376e-01,9.425459929964122852e-01,7.947501768188069970e-01
9.209700811174300616e-01,9.277867119260108097e-01,8.545458602359264910e-01
9.162345683679327113e-01,8.668658875087048576e-01,7.544044946576338173e-01
9.392921870068835499e-01,7.836221575871797906e-01,9.417504304830944806e-01
9.325148826326663531e-01,8.545752978912954934e-01,8.526597090157693737e-01
